timestamp,sequence_id,ID,x,y,z,reach_flag,touch_flag,s_hand,s_head,s_accel
1753254846.0599442,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.0599442,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.0599442,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.0599442,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.0618722,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.0618722,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.0618722,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.0618722,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.062066,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.062066,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.062066,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.062066,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.0622334,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.0622334,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.0622334,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.0622334,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.0623934,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.0623934,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.0623934,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.0623934,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.065602,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.065602,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.065602,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.065602,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.1578815,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.1578815,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.1578815,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.1578815,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.1599562,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.1599562,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.1599562,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.1599562,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.1643965,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.1643965,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.1643965,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.1643965,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.166399,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.166399,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.166399,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.166399,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.1683993,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.1683993,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.1683993,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.1683993,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.259839,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.259839,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.259839,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.259839,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.262177,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.262177,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.262177,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.262177,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.263866,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.263866,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.263866,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.263866,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.2640414,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.2640414,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.2640414,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.2640414,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.268649,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.268649,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.268649,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.268649,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.3672495,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.3672495,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.3672495,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.3672495,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.3688803,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.3688803,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.3688803,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.3688803,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.369077,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.369077,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.369077,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.369077,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.3692422,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.3692422,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.3692422,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.3692422,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.3713686,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.3713686,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.3713686,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.3713686,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.47193,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.47193,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.47193,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.47193,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.4739153,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.4739153,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.4739153,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.4739153,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.4741232,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.4741232,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.4741232,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.4741232,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.4743125,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.4743125,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.4743125,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.4743125,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.4744763,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.4744763,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.4744763,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.4744763,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.5670319,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.5670319,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.5670319,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.5670319,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.5691926,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.5691926,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.5691926,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.5691926,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.5746157,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.5746157,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.5746157,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.5746157,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.576553,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.576553,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.576553,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.576553,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.578104,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.578104,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.578104,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.578104,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.6735365,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.6735365,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.6735365,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.6735365,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.6752148,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.6752148,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.6752148,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.6752148,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.6754165,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.6754165,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.6754165,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.6754165,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.6755843,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.6755843,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.6755843,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.6755843,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.6757421,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.6757421,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.6757421,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.6757421,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.7765987,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.7765987,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.7765987,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.7765987,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.7788088,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.7788088,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.7788088,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.7788088,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.7808933,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.7808933,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.7808933,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.7808933,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.7810814,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.7810814,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.7810814,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.7810814,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.7812629,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.7812629,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.7812629,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.7812629,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.7854095,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.7854095,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.7854095,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.7854095,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.878251,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.878251,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.878251,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
1753254846.878251,0,3,0.23835235834121704,-0.3988710045814514,0.46563073992729187,1,0,0.0854533314704895,0.9444367289543152,0.0
1753254846.8798625,0,0,-0.32231301069259644,-0.3131214678287506,0.18812264502048492,1,0,0.20862716436386108,0.8418281078338623,0.0
1753254846.8798625,0,1,0.3271256387233734,-0.42799001932144165,0.2575511932373047,1,0,0.14420092105865479,0.8443130254745483,0.0
1753254846.8798625,0,2,-0.106545090675354,-0.3001347482204437,0.15390974283218384,1,0,0.5748218297958374,0.9329105615615845,0.0
